ID,PC1,PC2,PC3,PC4,PC5,Class
2196,-53.7899912,0.711449268,19.64000205,-0.583067898,-0.867273232,0
2197,-57.39512967,-35.10727014,19.80772658,0.213715397,-0.259555226,0
2198,158.5493097,34.0176099,-9.00741739,1.999216502,0.570825204,0
2199,-57.35279689,-34.88858665,28.99697704,0.066173364,-0.96403567,0
2200,-54.26662666,-3.649998027,2.773241163,0.45192674,-0.909218167,0
2201,-58.03798523,-40.81325731,-11.17350843,0.806133538,-0.283337033,0
2202,-56.44178819,-24.93549254,-12.27052688,-0.303956177,-0.918153659,0
2203,26.2096256,-52.93360333,5.700202037,-0.595092518,-0.24159372,0
2204,-53.08201539,8.180877826,-0.347673912,-1.077161158,0.587061213,0
2205,-56.29055549,-23.19920195,-22.92215551,-0.201396666,-0.207722325,0
2206,72.35926284,-44.11832383,21.54504349,-0.599247553,0.488345934,0
2207,-53.28093802,5.723059358,21.63874572,-1.081927139,-0.131887379,0
2208,-58.03021509,-40.78779475,-9.054934643,-0.324021886,-0.949433962,0
2209,-55.81266965,-19.30469189,15.88321442,-1.03697388,0.52677887,0
2210,106.9881474,-48.63233292,-20.94567374,-0.437070773,-0.9211656,0
2211,64.51193056,-51.32186156,-17.85612146,-0.394440708,-0.938074315,0
2212,-52.13667423,16.89906741,30.56274812,-0.543157611,0.574804219,0
2213,176.8945746,-3.741973243,5.949329552,-1.303068863,-0.79510594,0
2214,-46.98620875,68.89449692,-6.059762617,3.954258288,0.520287251,0
2215,254.0897329,-5.589467718,2.099273819,-2.076293614,-0.044445325,0
2216,133.9698791,-1.067376719,17.4093312,2.447645558,0.472787205,0
2217,28.75196655,-27.84441543,13.57749719,-0.11913759,-0.212593042,0
2218,-48.48197225,54.40534182,-24.10806291,-0.960034165,0.68048187,0
2219,89.8026238,-39.73998298,-16.12691929,-0.100138094,-0.214078554,0
2220,-56.40033323,-24.24324865,-25.01815916,-0.046122774,0.492687591,0
2221,129.6587705,-3.387404003,-9.401710075,-1.14000998,0.609204893,0
2222,-57.33615261,-33.85635092,-10.63783238,-0.137313316,0.472866412,0
2223,-42.36471231,114.2542827,19.00089322,2.181947723,-0.040110439,0
2224,-52.13747798,17.87757629,-14.01666766,1.683402187,-0.200204859,0
2225,-55.23416951,-13.42034713,10.08608133,1.029186419,0.463108026,0
2226,-53.94197653,-0.067407579,-13.58265455,0.219639512,-0.180955861,0
2227,-47.26708118,65.45545327,22.30279528,-1.861731339,-0.693658339,0
2228,-53.46501963,4.321738017,2.580702075,1.110730612,0.497109246,0
2229,54.15097022,-44.800528,-0.278977632,0.563947741,-0.261157976,0
2230,-55.58255948,-16.19015216,-21.67738718,0.225812739,-0.210289349,0
2231,208.327956,39.60819998,-24.23330637,-1.831423636,0.032146202,0
2232,-56.28055241,-23.62857939,1.135889136,-0.632628303,-0.199846372,0
2233,-49.73251001,41.26172556,8.748629377,-0.850178904,-0.774581976,0
2234,-56.07368009,-22.08502918,24.4388394,-0.984259498,0.516757452,0
2235,-52.23200023,16.4213389,9.357352789,0.552311146,-0.875659603,0
2236,-46.7606173,70.48164698,22.89119563,-0.359285259,-0.032362648,0
2237,-55.30452521,-14.25882503,16.47238909,1.11213786,-0.251172835,0
2238,-53.90871815,-0.372576667,15.42439043,0.102953783,0.521533667,0
2239,157.6475974,-15.0426822,-2.176233103,0.12073246,-0.871697816,0
2240,83.09610042,-46.29198904,-23.7196845,-0.089493853,0.481308998,0
2241,54.62089517,-60.49921164,17.7766424,0.384164687,-0.997884401,0
2242,275.2363885,14.68304659,7.895335755,3.354784924,-0.912299943,0
2243,86.75058871,-40.23721874,-9.730499096,1.832263269,0.417959497,0
2244,291.224724,23.39472171,23.16457173,-0.958833317,0.679233211,0
2245,-51.26467434,26.19105284,2.045721825,0.28014051,0.571042187,0
2246,20.36360177,-51.20899051,10.637804,-0.260252252,-0.961096905,0
2247,173.6482818,-25.76707071,-4.822788323,0.152695734,-0.889395986,0
2248,-55.89849407,-20.21695431,18.7361236,-0.419994784,0.501138343,0
2249,-56.51786065,-25.31454219,-29.23411816,0.834316227,-0.95611687,0
2250,178.4552707,-27.60882198,-19.65335308,0.63955264,-0.197926608,0
2251,-53.94206481,-0.528103932,7.650394347,1.293486699,-0.228343339,0
2252,21.16878616,-63.26364704,14.45929217,-0.151414347,-0.281894097,0
2253,-55.19240929,-12.26677172,-23.89580905,-0.091916409,-0.897691228,0
2254,247.2438023,16.72830036,-18.91296337,-1.238832362,0.680129961,0
2255,-53.21999586,6.998173036,-8.80508959,-0.433943125,0.563367501,0
2256,32.7864197,-47.53189874,6.955247049,-0.640425811,-0.228407948,0
2257,98.43172556,-44.69455259,21.44220754,0.963184458,0.434687136,0
2258,-52.76414937,10.80616841,24.3479606,0.589080061,-0.185005401,0
2259,-48.34933223,55.56875799,-17.06340365,-1.000564695,0.68211888,0
2260,-55.38597477,-14.2217458,-22.43343088,-0.046933886,-0.903642117,0
2261,-59.38174447,-53.9707864,-20.04840618,0.615330218,-1.006886196,0
2262,56.58975918,-30.26519651,-13.3673641,1.383527951,1.156189822,0
2263,-57.40143596,-34.65510023,-3.542689556,0.969332543,0.427912452,0
2264,-45.87775798,80.34422127,-26.14504594,3.310997,0.572806105,0
2265,-50.28957608,36.05544273,-5.259791526,3.751574987,0.463279635,0
2266,-57.91061407,-39.69198918,-4.837856601,-0.357992682,-0.947310248,0
2267,-54.19668068,-3.299914784,18.32338656,-0.483263252,-0.878444955,0
2268,-55.15606036,-13.03996244,27.75514524,-0.836356453,-0.179649043,0
2269,-55.8587875,-20.0068642,27.21938434,-0.139970168,0.488528206,0
2270,-52.44635816,14.85684743,-16.06322193,2.386444833,0.475914141,0
2271,-55.77996364,-19.13534782,22.95156285,-1.205917737,-0.88395188,0
2272,-57.24757705,-32.91021626,-13.48832846,0.644325405,0.446473479,0
2273,47.48679086,-60.67472854,-18.96639319,0.566037956,-0.995300981,0
2274,47.03386407,-55.38911003,-9.89615921,0.250109847,-0.268569103,0
2275,-51.34428399,25.76845317,-14.92097201,-0.379809993,0.599979138,0
2276,70.13763307,-55.60462433,-5.753975889,0.102964386,-0.259786063,0
2277,-52.82536285,10.95402372,-10.31519349,-0.027681674,0.55644255,0
2278,252.7979303,81.31860509,8.527949924,3.516421648,-0.086703985,0
2279,96.02622314,-38.08544096,-4.172604767,-0.946335441,0.525932419,0
2280,-52.43851643,14.85945058,-13.24089916,-0.469993785,-0.83373631,0
2281,-58.00490639,-40.17869559,-25.33725956,-0.08431044,-0.244599665,0
2282,-56.24336383,-23.88535957,30.14638141,1.248711421,0.428309643,0
2283,-59.41544974,-54.63578346,-5.180818547,-0.367668294,-0.268513069,0
2284,30.81058278,-57.2742367,11.44174922,-0.409425543,-0.257679556,0
2285,-52.29719529,16.08328595,-4.780553284,0.585109817,-0.873226085,0
2286,24.65267444,-8.513323174,6.766539583,-0.938986824,0.564182499,0
2287,43.28723732,-53.30702941,19.07029144,-0.169172379,-0.96618481,0
2288,-55.98690754,-20.65603863,-1.055136401,0.871996652,-0.957002182,0
2289,-53.74151523,1.442654928,8.305900507,-0.281256338,-0.873622676,0
2290,99.1005314,12.18002541,7.343532396,-0.637581024,-0.806274511,0
2291,-55.09986886,-11.31828455,-25.33475526,-0.6122741,-0.876010729,0
2292,-49.35686618,45.58379747,-18.23477355,-1.055676699,0.66497457,0
2293,50.51288547,8.404403896,23.21877061,-0.678941116,-0.827387441,0
2294,-57.92318875,-40.23621478,14.27248177,-0.551620614,-0.239400582,0
2295,-43.05288705,107.8322158,0.060214874,2.314721091,-0.759448133,0
2296,-51.41862128,24.44406701,11.99058377,0.352701854,-0.853316155,0
2297,-53.16901887,7.254098729,2.504201082,-1.059589698,0.583720741,0
2298,126.6940181,-43.02611301,0.052400719,1.052103981,-0.967949557,0
2299,-50.83406845,30.31102417,9.015603733,-0.931697604,0.622123936,0
2300,-57.76095372,-38.43364865,5.742961713,0.271649629,1.151264328,0
2301,42.23678106,-63.51793176,8.709153975,-0.376446168,-0.267698648,0
2302,127.0928838,-39.54694428,21.8915939,-0.143719918,-0.215661438,0
2303,-46.15429048,77.44196118,-19.71549391,0.345271377,-0.031965348,0
2304,-56.88575479,-29.60936726,-0.130759877,0.314648914,-0.246459039,0
2305,-46.30309374,75.25325004,12.87577795,1.041536927,-0.072140476,0
2306,161.19195,69.62162549,19.83340616,0.685670308,0.680459564,0
2307,32.34959353,-32.11762664,17.20214604,0.896508913,0.448564213,0
2308,82.221693,-45.08215892,-19.49817053,0.780559952,3.280156775,0
2309,-52.36455196,15.71861909,-18.92035537,-0.481005511,-0.829909134,0
2310,40.22177361,-63.43939359,3.059963716,0.35771092,1.12159597,0
2311,-56.15784414,-22.51723969,6.060078599,-0.641917408,0.508770999,0
2312,60.0262165,-45.89261401,-20.7924852,0.488115387,-0.960504846,0
2313,136.5039632,-5.184210919,-13.63413594,-1.102734635,0.607108231,0
2314,-43.86954772,99.76908295,-2.575894588,0.845979129,-0.719723097,0
2315,-58.02710783,-40.77226062,-8.347823222,-0.299340196,-0.242940304,0
2316,-45.27694691,85.35070621,17.58330426,2.161041638,-0.803103311,0
2317,-57.87548211,-39.03113114,-18.99910713,0.003021861,0.460057678,0
2318,-56.00219645,-21.21095947,17.34843527,0.853489574,-0.963019524,0
2319,130.9495049,-10.9945976,11.99804437,0.703107364,0.519548708,0
2320,-53.31387496,6.055926747,-8.071703521,0.960844329,-0.198256736,0
2321,-54.86756292,-9.140356321,-19.01770654,1.101990618,1.185264239,0
2322,-57.48375985,-35.08839514,-21.21615009,0.484502894,-0.257077606,0
2323,-48.09751863,58.32777174,-28.44393953,0.698860316,-0.787503827,0
2324,-59.3933533,-54.98647054,20.9995919,0.268772643,-1.008500909,0
2325,190.3106167,-19.72714996,-17.070947,-0.977612803,-0.120653424,0
2326,-52.39904328,15.04394425,-4.053457194,-1.863609114,-0.076669304,0
2327,-49.70453846,41.44400061,13.70176646,1.861997548,-0.169168617,0
2328,-56.29882365,-24.17375552,18.12877276,1.150367394,-0.272520524,0
2329,-43.98262922,98.70708267,-5.379182022,0.876670058,-0.722090162,0
2330,-59.38587144,-54.48018925,1.181800032,-0.156303526,0.42957383,0
2331,-53.17287526,7.25206381,1.092046613,0.089862192,-0.873866682,0
2332,-55.16048958,-12.56569993,4.405675789,0.665827625,-0.935145438,0
2333,109.0514631,-48.43930334,-5.396206272,0.579450821,0.452229169,0
2334,-54.3293409,-4.002952184,-9.953716992,-1.364035388,0.576819504,0
2335,-56.72141176,-28.28691998,13.98276756,0.010658479,1.178341906,0
2336,-56.30611223,-23.27508834,-26.45633105,0.080185195,-0.924879306,0
2337,161.9272139,-12.46492422,-2.258229359,-0.149575356,-0.855687701,0
2338,157.4641455,-36.5066878,-17.22283496,0.264905154,-0.914075661,0
2339,140.5471288,-4.764191852,-22.14787518,0.093516958,0.56683746,0
2340,-48.24694609,56.17783866,2.738712659,4.395443913,-0.938935873,0
2341,-54.24490653,-3.52196824,7.016508994,1.541001138,-0.950831654,0
2342,-52.40050713,14.56631178,17.17838515,-1.489070835,-0.098040053,0
2343,74.02606025,-36.91736269,-6.926364763,0.020339242,-0.926917087,0
2344,136.482166,-15.31381503,-16.92825569,-0.978973839,-0.123715871,0
2345,47.03224082,-25.33905054,-14.85838787,0.333807552,-0.211970981,0
2346,-53.77214766,1.297822904,1.238671115,0.734155724,-0.909572673,0
2347,89.64108075,-22.42825599,32.26734286,0.924503933,0.474043581,0
2348,43.50926483,-11.11681142,17.35514624,0.641613595,-0.206505129,0
2349,-45.09322713,87.64508679,-5.120136431,-3.800307184,0.84558283,0
2350,-56.07032271,-21.56034284,2.504971707,1.366498143,1.144514967,0
2351,-56.43577019,-24.90684372,-10.8564764,-0.354494068,0.498550331,0
2352,-52.08555535,18.12242221,-2.00216158,-0.016476694,0.56752547,0
2353,-49.57627627,43.51919864,-23.13173904,0.676065236,-0.109680056,0
2354,-54.42820433,-4.9828252,-9.928389025,-0.740496557,0.551665681,0
2355,137.7849736,-22.3819395,-14.63857974,1.010513413,0.495665619,0
2356,-52.39154148,14.63125228,18.5950211,-0.041089636,1.262913803,0
2357,-58.47264651,-45.4654909,3.790564864,-0.479945286,0.458487722,0
2358,-49.08933624,48.39794006,-25.37660793,-1.111670948,0.674752636,0
2359,-54.08217782,-1.736046597,-0.808192085,1.060266146,1.195758699,0
2360,194.5530354,-7.741114923,-6.758165019,2.931805169,0.462293212,0
2361,46.45579385,-61.2454389,-4.803034981,-0.042509235,-0.978292078,0
2362,140.3214504,-7.825186193,15.41591383,0.876013816,-0.187375177,0
2363,31.60782092,-39.31021959,8.887390483,-0.113708793,0.47464805,0
2364,-42.32193513,114.9153245,7.661793107,-0.413377624,0.061323712,0
2365,-53.41548953,5.042181494,-8.048788657,0.185765342,-0.171377099,0
2366,-55.67163305,-18.08537783,24.34261096,-0.334217345,-0.914791544,0
2367,-54.4173616,-4.895792104,-8.5108064,1.454051574,0.469655465,0
2368,-52.13206622,17.41541101,9.333663609,0.680724473,0.536708157,0
2369,164.0679838,48.26323882,20.33373185,2.041253995,-0.826131007,0
2370,-52.23846835,16.82505297,-12.58513313,-2.091994846,-0.062068305,0
2371,26.56826007,-58.70592825,-23.86943491,-0.005482166,-0.265615015,0
2372,-57.444768,-35.36943671,9.203996045,-0.035067793,0.460035273,0
2373,-50.91939137,29.40391822,11.86825304,-0.267460483,-0.820463933,0
2374,-44.87836896,90.22788267,-24.98151994,-0.98228897,-0.663463199,0
2375,-44.63552179,91.54617243,25.92278583,3.248033787,0.58118975,0
2376,-53.39955648,4.63935101,17.4225295,-0.548449979,-0.152594471,0
2377,169.6574967,-34.97155017,-27.21925057,-0.178469511,-0.888897816,0
2378,-55.16354571,-12.6023092,4.403694922,-0.680146943,0.530118688,0
2379,123.3502755,-36.95577839,29.62844294,0.361176121,-0.94022318,0
2380,357.8737643,16.62860664,19.48487447,0.153587976,-0.06739826,0
2381,147.4962573,-35.58973708,-21.44107476,0.96933288,-0.939400979,0
2382,21.49251105,-29.62342118,-6.858919708,-0.152844573,-0.917697687,0
2383,-45.83646136,80.04407477,5.684494187,0.437773925,-0.038071494,0
2384,-52.98379287,8.715973148,20.15517634,0.647182052,-0.189982883,0
2385,52.67426941,-30.0198049,22.71542059,0.29679987,0.477666548,0
2386,118.0424099,-38.66784547,-20.52685754,-0.173605078,-0.201825219,0
2387,90.43497848,-4.046774962,8.476228071,-1.804393934,-0.088855164,0
2388,-45.9090702,80.12081565,-31.10111321,-1.099501087,0.030576232,0
2389,-44.60589159,93.05647499,-30.71094262,-1.840773267,-0.62419508,0
2390,-52.52585958,13.97597086,-11.79669451,2.900242789,0.453746939,0
2391,-49.70162772,41.4571153,14.40870552,1.786777966,0.541041716,0
2392,-50.1930528,36.47669023,18.0577126,-2.023236986,-0.03550049,0
2393,-54.60122848,-6.365691674,-25.45760308,-1.532140255,-0.832008479,0
2394,354.8835749,7.806388552,-22.73390044,-1.753738609,-0.001168721,0
2395,-59.2695742,-53.40233725,4.691594289,-0.314857286,-0.271079438,0
2396,-46.16006085,77.39465667,-20.42424147,-0.825582337,0.719371769,0
2397,-47.58371453,63.35141212,-25.03295653,-0.702390245,-0.018911246,0
2398,69.84709062,11.57698919,-13.72806807,-1.228988614,-0.785280879,0
2399,-50.08307856,37.52315638,20.15388862,-2.078609606,-0.739627082,0
2400,-53.17001191,6.784299143,23.7378559,-0.030307922,3.36836961,0
2401,-48.07404885,57.92480737,-0.149866355,-2.839150374,-0.665140984,0
2402,-53.19566623,6.651240442,18.08096586,-0.424871381,-0.861057294,0
2403,109.1095918,-37.6361088,-16.26368443,1.011121888,-0.247190162,0
2404,-57.26122605,-32.98330091,-16.3150452,0.756171637,3.273421516,0
2405,-56.72491203,-28.307293,13.27531141,-0.213825757,0.4792816,0
2406,-52.22373233,16.93729798,-10.45974962,0.526840067,0.547548434,0
2407,39.09142522,-54.49030425,-6.342892014,0.863862813,0.415106882,0
2408,77.97345669,21.66610153,20.65311122,-0.721820951,-0.08579633,0
2409,-50.06087738,37.65812692,24.39827814,-0.537286869,0.617123394,0
2410,-52.20849703,16.98548606,-6.222169818,-1.680827533,0.628585243,0
2411,402.9047202,25.33956551,-12.05941298,-2.588852043,0.070995169,0
2412,-56.94902166,-29.94640276,-13.56258872,-0.22727836,0.484768191,0
2413,197.9050161,15.30039789,5.401983261,0.796578626,-0.831736938,0
2414,-57.50139017,-35.18879357,-24.75144467,-0.08038345,0.472446161,0
2415,-52.07982188,18.14654972,-0.589060431,-0.419361652,0.582148821,0
2416,-54.14229493,-2.081783398,-12.82988577,-1.405738043,0.583013745,0
2417,-51.77238886,21.17320187,0.752538295,-0.095430012,0.575600073,0
2418,-59.45010066,-55.28970074,8.98155367,-0.276434498,-0.277517032,0
2419,-52.59082346,13.59430094,-24.52632564,-0.267079132,0.574870726,0
2420,-55.95861652,-20.05668419,-15.92677327,-0.689794677,-0.185511075,0
2421,-48.01980053,58.31393645,8.34614935,4.833568418,-0.952785121,0
2422,55.39979951,-52.66760261,13.33997366,-0.545612202,0.468639877,0
2423,-56.28287389,-24.09303024,21.66329303,1.068588078,0.437203105,0
2424,-54.81345821,-8.870680769,-7.002686011,0.09603542,-0.90320017,0
2425,111.3566651,64.1867173,1.806826449,2.492265802,-0.817801385,0
2426,-53.21733275,7.029943413,-8.803453451,0.712228898,-0.894463273,0
2427,-41.12358684,126.8213868,7.36837174,-1.80186596,0.13645237,0
2428,41.3697934,-51.78127275,-8.54217952,-0.075456644,1.164106359,0
2429,-44.45565841,93.83851809,1.807190673,-1.563863144,0.772288469,0
2430,106.39466,-4.927401979,-5.716398691,0.909161158,-0.18385629,0
2431,115.873786,-11.25160187,23.3863102,-1.132816516,-0.834494115,0
2432,-56.42222967,-24.83407665,-8.029155056,-0.313795779,-0.918883714,0
2433,-56.8393322,-29.36305241,9.766463832,0.691294935,-0.263029204,0
2434,-56.99036839,-31.09692355,20.41826483,0.688636697,-0.977177213,0
2435,-47.35692535,65.04725352,1.103607708,2.435963368,0.567122227,0
2436,-54.86095163,-9.589789202,4.332277357,0.293730223,-0.915434105,0
2437,-56.85488894,-29.43893879,6.23228829,0.972876796,-0.980186185,0
2438,-55.6367143,-17.910495,32.11798596,-0.72554008,-0.194647943,0
2439,-53.56399129,3.800141908,-18.62719122,0.560520983,0.523059577,0
2440,-54.98796667,-10.72939544,-1.298676151,0.083920317,0.507066227,0
2441,-57.10123691,-31.69479057,-2.911821905,-0.829344235,-0.207079765,0
2442,-57.26899219,-33.03550902,-17.73202853,-0.497392242,-0.9251437,0
2443,90.14417526,-6.455533738,-12.67583836,1.889512278,-0.224712749,0
2444,98.90312009,-49.43257553,-4.620737703,-0.403981858,-0.223087265,0
2445,-46.58980912,73.26150371,-26.68968493,-0.940422325,0.009869794,0
2446,67.77090255,-58.77381528,-22.64081783,1.0129824,-0.295168283,0
2447,165.5218217,-16.75156771,0.660085032,1.09383525,0.504773212,0
2448,191.3232998,-30.20782094,9.34965494,0.653036397,0.498042713,0
2449,-54.06547084,-1.188425068,-18.50753347,-0.170676474,-0.874706529,0
2450,-56.04942527,-21.00657334,-13.78192219,-0.844064204,0.525318813,0
2451,-57.380447,-35.0431634,23.3404357,-0.719917349,-0.933328857,0
2452,75.92871302,-38.50754368,17.15400167,1.012800774,-0.973920633,0
2453,93.11899324,-6.856495194,-13.39495558,-1.4777532,0.608402826,0
2454,-53.95046114,-0.125407329,-14.9981688,-0.776093348,-0.143545752,0
2455,110.9505535,-9.980969845,12.06592922,0.765055015,-0.900329691,0
2456,-59.13739851,-51.76230607,-10.20166604,-0.15520015,-0.976865392,0
2457,-44.4506227,94.31366418,-18.01344653,-3.44020038,0.849166,0
2458,-49.9017127,39.46833592,14.45729308,1.835040355,0.535334179,0
2459,-56.06782144,-21.57702831,3.914538062,-0.887252972,-0.187192187,0
2460,85.75007025,-30.1593113,-12.09116038,0.869296432,-0.233744119,0
2461,-55.27078553,-14.09845887,24.2467299,0.121407488,0.49127082,0
2462,-51.33954978,25.29692769,8.428065202,-1.93463732,-0.057755133,0
2463,-57.99927792,-41.09882019,19.24568838,-0.065784216,-0.968304793,0
2464,26.2428239,-62.29819648,-7.514228649,-0.172800029,-0.979010618,0
2465,62.8847998,-37.78419551,-6.146203039,0.287893006,-0.233606827,0
2466,39.08649821,-24.45819834,-12.01240446,0.822977555,-0.231071978,0
2467,-57.23046494,-33.29853007,11.98402389,0.509517719,0.442956053,0
2468,186.8030378,-5.408266901,17.9722367,0.522448777,-0.160274384,0
2469,258.241793,-13.67627528,-24.60244744,-1.143388476,-0.085795431,0
2470,-57.96335966,-39.96968988,-16.14869855,-0.631457564,-0.934213407,0
2471,98.11855933,-47.28673775,-2.546318194,-0.284155206,-0.931797304,0
2472,53.52569684,-40.88841577,-6.736663642,0.008525547,0.47654703,0
2473,64.34904333,-13.97998751,27.22975843,0.552798092,-0.207264532,0
2474,-58.02684,-41.25129508,13.589924,-0.599429134,0.468199334,0
2475,-56.15600423,-22.97691858,27.99920473,-0.142796166,1.190177232,0
2476,148.5759981,-34.76685553,-25.0007873,1.579602692,-0.251619687,0
2477,-56.8880962,-29.15484484,-22.06962614,-0.231730352,0.48908207,0
2478,-53.96809146,-0.225805757,-18.53346339,-1.340979692,0.585978014,0
2479,-55.29187922,-14.19605333,19.29962557,0.90577558,-0.244226188,0
2480,135.2263499,-38.4972675,16.17073577,-0.122442964,1.204281089,0
2481,-53.84491636,0.936726833,-15.01763638,1.997011092,-0.244758902,0
2482,-59.04960899,-50.82584919,-13.05285157,0.22683348,-0.988391622,0
2483,52.69231863,10.15642179,20.34106208,0.731561452,0.540011737,0
2484,42.95169532,-45.98720956,-11.51866529,-0.565559066,-0.2203611,0
2485,-49.5516454,43.66034312,-18.18153215,1.689920052,0.55891679,0
2486,88.87236178,-19.28482154,-4.590764482,-1.537490173,-0.832248512,0
2487,350.0202832,58.98479285,-6.251479787,-1.481176753,0.789304379,0
2488,-53.29823046,5.675320499,16.69707485,2.258001243,3.283107397,0
2489,-48.73851434,51.24313242,4.980221764,4.037995347,-0.228371033,0
2490,-48.53289437,53.64300096,-12.7768067,-2.713106791,-0.674365893,0
2491,-43.922615,99.00508946,8.050493584,-0.027278509,0.01566341,0
2492,331.8204805,37.87808774,-2.823338674,2.955877372,0.57816881,0
2493,-51.26615814,26.63239363,-19.18870599,-1.592916859,0.648163071,0
2494,-54.24980257,-3.098898614,-14.92459801,-0.304094673,-0.166973762,0
2495,-53.33630981,5.436765275,9.621914043,-0.927825371,0.573079769,0
2496,45.38509574,-52.00180564,-0.775834578,-0.417633042,0.467318075,0
2497,156.9352891,-32.10443225,-2.474868409,-1.039023956,-0.154004203,0
2498,-57.82614878,-38.7717016,-8.39494436,0.3044483,1.153697846,0
2499,27.46445316,-40.70387079,16.72089755,0.188008208,-0.250178741,0
2500,-51.91242271,19.50560627,13.52644787,0.622622482,0.54168564,0
2501,-45.15790202,87.40636498,-22.07373057,3.132239035,0.592052431,0
2502,-57.28176337,-33.58215406,1.378137477,-0.790921446,-0.213517358,0
2503,-56.76715303,-29.00921467,26.02225423,-0.871264251,-0.916692948,0
2504,-55.89165287,-19.69685622,-1.787315918,0.176518106,-0.221394674,0
2505,-42.0571541,117.7648082,-1.594910543,3.005770847,-0.765232176,0
2506,60.47135092,-31.66334465,-12.6473172,0.329929925,-0.929449408,0
2507,104.0828885,42.3013605,-18.85477913,2.970088428,-0.873236669,0
2508,-56.82073953,-28.79017798,-7.929824057,0.834384976,0.44576512,0
2509,-51.21380558,26.90525544,-7.878208766,-1.519254523,0.642499581,0
2510,-57.35626376,-33.94184815,-15.58407489,1.146561139,-0.281213974,0
2511,-55.10335269,-11.31369631,-26.74518344,1.141970652,0.474279803,0
2512,-57.56620892,-36.0055634,-16.95220813,-0.500218239,-0.223494673,0
2513,147.0972923,0.518210208,-27.25286328,1.335337987,-0.173813802,0
2514,32.0241484,-44.79039407,-7.958992817,-0.053123608,0.467019967,0
2515,119.8412151,-40.81693171,-18.3630471,-0.65514632,-0.895922011,0
2516,-56.16786393,-22.571418,3.938831842,-0.863121777,-0.190045955,0
2517,-57.05370658,-30.95250515,-14.95113886,0.546699634,-0.960806298,0
2518,-54.42820433,-4.9828252,-9.928389025,-0.740496557,0.551665681,0
2519,-47.25391724,65.54834272,24.42679986,-0.042106607,-0.054308195,0
2520,78.48696337,-42.46521289,-9.643352306,0.002756045,0.479984113,0
2521,144.1224462,-39.22103111,-18.51129207,0.158770236,-0.917864271,0
2522,90.24589037,-15.99371252,12.29982128,-1.548868811,-0.830320239,0
2523,-58.8988945,-49.57827084,-1.767422446,-0.370301038,0.448046053,0
2524,-55.03222765,-10.94909639,-11.19400385,0.806188296,0.48275296,0
2525,112.7978031,-31.90452811,27.43663968,1.289712632,-0.259037009,0
2526,-47.51271442,63.69073318,-8.778200313,-2.864357067,-0.650274936,0
2527,279.652496,8.401821931,17.9230503,1.381046688,-0.853056508,0
2528,-56.21146405,-23.26531452,15.98159609,-0.241140192,0.489347065,0
2529,-59.39626754,-54.0556507,-22.87658934,0.075125565,0.429131228,0
2530,251.5079646,8.288866827,21.59080903,0.759035126,-0.129702334,0
2531,-57.25995496,-32.99342792,-15.61164359,-0.775694236,-0.207743367,0
2532,100.0227473,-48.88074018,22.23978075,-0.066222164,-0.242573788,0
2533,-58.09982191,-42.09836636,19.27024203,-0.088911045,0.44578878,0
2534,-55.98849982,-20.21501542,-22.28895962,-0.848516196,0.529632693,0
2535,107.7640784,-31.71047997,14.72331459,1.216969772,-0.253149489,0
2536,-58.12668598,-42.24326532,13.61439014,-0.475396667,0.46162889,0
2537,-51.82007879,20.45167399,12.0873293,0.002363518,0.567082814,0
2538,175.0292755,-22.45323617,14.18680346,-0.93619508,-0.140333974,0
2539,85.29939681,4.718022847,14.66144371,0.408916805,0.550271835,0
2540,-56.47340317,-25.09242179,-19.33861809,0.211949522,-0.935520278,0
2541,-55.82879922,-18.90428085,-9.588276107,-0.402659831,0.511712917,0
2542,-45.08365149,87.71550135,-3.704364956,-2.457612483,-0.619924647,0
2543,31.49104815,-60.41891853,7.979296653,0.544429617,-1.005694033,0
2544,91.19434631,-46.36386666,5.953756792,0.644615746,0.44649612,0
2545,150.2262884,-9.537131728,27.43494146,0.650862754,-0.891440774,0
2546,103.3606516,-25.41252001,8.930939111,-0.315676137,-0.183039332,0
2547,-52.86480133,10.72349365,-18.09453288,-1.93408821,-0.078217511,0
2548,188.0431092,7.16959939,5.63510441,-2.234588076,0.678425326,0
2549,-51.21523253,26.45079996,12.64927999,0.429022428,-0.144831636,0
2550,75.15987411,-56.33048326,26.0699448,0.329041156,-0.985861286,0
2551,-53.97087728,-0.213641589,-19.94397907,0.560424356,0.515604529,0
2552,45.62310465,10.77481531,-23.49746107,-0.393013683,0.594982469,0
2553,-49.92196871,40.2765331,-32.25164296,-0.954865303,-0.760091422,0
2554,-58.17232253,-42.47990239,3.717855888,-0.452437597,0.463332352,0
2555,-52.33947345,14.89959279,29.90456899,-0.319774367,-0.144830327,0
2556,86.86958795,80.62426715,-2.716669597,2.721431894,-0.798404091,0
2557,170.0412103,38.6001525,-20.48908936,1.233810248,-0.800993473,0
2558,-52.28056772,16.63196591,-22.47856482,-0.270812869,-0.127265004,0
2559,-42.01821686,118.4487763,-15.04913715,3.538626377,-0.07203461,0
2560,-54.76892941,-9.130014276,24.83038891,-0.926321497,-0.167747264,0
2561,158.5348692,-6.137926182,-5.926207327,1.636394635,-0.20197367,0
2562,78.89940651,-38.89010009,14.31880863,0.421369108,-0.951122282,0
2563,69.02412193,82.77396355,10.75597085,3.836981752,-0.136168594,0
2564,-58.16405113,-42.90787785,27.06999566,-0.209042016,-0.261302081,0
